UDI,Product ID,Air_Temperature_K,Process_Temperature_K,Rotation_Speed_RPM,Torque_Nm,Tool_Wear_min,Failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Tool_Wear_rate,Machine_Type_H,Machine_Type_L,Machine_Type_M
1517,L48696,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,10.699999999999989,0.01408449602152111,False,True,False
1518,M16377,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,10.699999999999989,0.01420453536609704,False,False,True
1519,H30932,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,10.800000000000011,0.016776063620668403,True,False,False
1520,M16379,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,10.699999999999989,0.018518506270829186,False,False,True
1521,L48700,298.3,309.1,1472,40.1,31,0,0,0,0,0,0,10.800000000000011,0.021059768301787837,False,True,False
1522,M16381,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,10.699999999999989,0.020820176138690135,False,False,True
1523,H30936,298.2,309.0,1562,37.7,36,0,0,0,0,0,0,10.800000000000011,0.02304736040501895,True,False,False
1524,L48703,298.3,309.0,1519,36.9,41,0,0,0,0,0,0,10.699999999999989,0.02699142396877948,False,True,False
1525,L48704,298.2,309.0,1601,35.8,43,0,0,0,0,0,0,10.800000000000011,0.0268581968406016,False,True,False
1526,L48705,298.2,309.0,2449,13.8,45,0,0,0,0,0,0,10.800000000000011,0.018374839373279144,False,True,False
1527,L48706,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,10.899999999999977,0.026301048516480966,False,True,False
1528,H30941,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,11.0,0.034385940781795944,True,False,False
1529,L48708,298.1,309.0,1559,34.0,54,0,0,0,0,0,0,10.899999999999977,0.03463756597975242,False,True,False
1530,L48709,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,10.899999999999977,0.035966579340668374,False,True,False
1531,L48710,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,10.899999999999977,0.038744129095438146,False,True,False
1532,H30945,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,10.899999999999977,0.04172458850863108,True,False,False
1533,M16392,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,10.799999999999955,0.045871527260742936,False,False,True
1534,M16393,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,10.899999999999977,0.050784129362113996,False,False,True
1535,L48714,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,10.800000000000011,0.04040976641447558,False,True,False
1536,L48715,298.0,308.8,1581,36.1,73,0,0,0,0,0,0,10.800000000000011,0.04617327882778063,False,True,False
1537,M16396,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,10.699999999999989,0.05656104331746356,False,False,True
1538,M16397,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,10.700000000000045,0.05316969790749972,False,False,True
1539,L48718,298.4,309.1,1798,29.6,81,0,0,0,0,0,0,10.700000000000045,0.04505003056171827,False,True,False
1540,M16399,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,10.699999999999989,0.0572808438365467,False,False,True
1541,M16400,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,10.700000000000045,0.05639340564366843,False,False,True
1542,L48721,298.4,309.0,2304,15.1,89,0,0,0,0,0,0,10.600000000000023,0.038628455456399535,False,True,False
1543,L48722,298.3,308.9,1379,54.7,91,0,0,0,0,0,0,10.599999999999966,0.06598979986236413,False,True,False
1544,L48723,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,10.5,0.05712527203607369,False,True,False
1545,L48724,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,10.600000000000023,0.06445043117338455,False,True,False
1546,M16405,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,10.600000000000023,0.06282379350790576,False,False,True
1547,L48726,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,10.5,0.07189067441360575,False,True,False
1548,L48727,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,10.599999999999966,0.07566759965311598,False,True,False
1549,M16408,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,10.5,0.07709408666116631,False,False,True
1550,L48729,298.4,308.9,1706,29.5,107,0,0,0,0,0,0,10.5,0.06271977566249962,False,True,False
1551,L48730,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,10.5,0.06654452591909285,False,True,False
1552,L48731,298.4,308.8,1458,40.1,111,0,0,0,0,0,0,10.400000000000034,0.07613163502631343,False,True,False
1553,L48732,298.5,308.9,1781,27.8,113,0,0,0,0,0,0,10.399999999999977,0.06344746577907592,False,True,False
1554,L48733,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,10.300000000000011,0.08633627151931568,False,True,False
1555,M16414,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,10.300000000000011,0.07386358973258224,False,False,True
1556,L48735,298.4,308.6,1491,42.0,120,0,0,0,0,0,0,10.200000000000045,0.08048284340520227,False,True,False
1557,H30970,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,10.100000000000023,0.08726746261268768,True,False,False
1558,L48737,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,10.099999999999966,0.08012613241253476,False,True,False
1559,M16418,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,10.100000000000023,0.08739831477078945,False,False,True
1560,L48739,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,10.100000000000023,0.09053491732858894,False,True,False
1561,M16420,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,10.199999999999989,0.08874166308499133,False,False,True
1562,L48741,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,10.199999999999989,0.09870309891707571,False,True,False
1563,L48742,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,10.100000000000023,0.06272560346317532,False,True,False
1564,L48743,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,10.100000000000023,0.10057054167579053,False,True,False
1565,M16424,298.0,308.2,2090,19.0,143,0,0,0,0,0,0,10.199999999999989,0.06842101989424884,False,False,True
1566,L48745,298.0,308.2,1459,42.1,146,0,0,0,0,0,0,10.199999999999989,0.10006847150892974,False,True,False
1567,M16426,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,10.100000000000023,0.10548816429924142,False,False,True
1568,L48747,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,10.099999999999966,0.0992767263137894,False,True,False
1569,L48748,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,10.0,0.10874192697801921,False,True,False
1570,M16429,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,10.099999999999966,0.09371215615951865,False,False,True
1571,L48750,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,10.199999999999989,0.10881535205554266,False,True,False
1572,L48751,298.3,308.4,1528,37.3,160,0,0,0,0,0,0,10.099999999999966,0.10471197335603838,False,True,False
1573,L48752,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,10.100000000000023,0.1317072099941382,False,True,False
1574,L48753,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,10.0,0.11186895506892561,False,True,False
1575,L48754,298.2,308.2,1478,50.1,166,0,0,0,0,0,0,10.0,0.11231386176328703,False,True,False
1576,L48755,298.2,308.3,2057,18.0,168,0,0,0,0,0,0,10.100000000000023,0.08167229865226122,False,True,False
1577,L48756,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,10.099999999999966,0.11409388315846768,False,True,False
1578,L48757,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,10.099999999999966,0.11590288685789296,False,True,False
1579,L48758,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,10.099999999999966,0.10922780337237704,False,True,False
1580,L48759,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,10.0,0.1218835721027894,False,True,False
1581,M16440,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,10.099999999999966,0.12326861269486655,False,False,True
1582,M16441,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,10.100000000000023,0.11602556665027779,False,False,True
1583,H30996,298.1,308.3,1530,42.0,184,0,0,0,0,0,0,10.199999999999989,0.12026135930630111,True,False,False
1584,L48763,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,10.199999999999989,0.1442746990269473,False,True,False
1585,M16444,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,10.100000000000023,0.11653440113825433,False,False,True
1586,L48765,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,10.100000000000023,0.13857132959190743,False,True,False
1587,M16446,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,10.099999999999966,0.13189762321828855,False,False,True
1588,M16447,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,10.100000000000023,0.13743084431571526,False,False,True
1589,L48768,298.2,308.3,1688,32.0,202,0,0,0,0,0,0,10.100000000000023,0.1196681755520287,False,True,False
1590,M16449,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,10.199999999999989,0.14039907749547317,False,False,True
1591,L48770,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,10.199999999999989,0.13827646073716718,False,True,False
1592,L48771,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,10.199999999999989,0.1542434286026357,False,True,False
1593,L48772,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,10.299999999999955,0.13253760518994648,False,True,False
1594,L48773,298.0,308.3,1544,34.7,213,0,0,0,0,0,0,10.300000000000011,0.13795327852766934,False,True,False
1595,M16454,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,10.199999999999989,0.1565912916305232,False,False,True
1596,L48775,298.0,308.2,1365,52.9,218,1,0,0,0,1,0,10.199999999999989,0.15970684270560975,False,True,False
1597,L48776,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,10.100000000000023,0.0,False,True,False
1598,L48777,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,10.200000000000045,0.0013063348750262083,False,True,False
1599,L48778,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,10.100000000000023,0.0026648882978758844,False,True,False
1600,L48779,297.9,308.0,1490,46.2,6,0,0,0,0,0,0,10.100000000000023,0.004026842935004741,False,True,False
1601,M16460,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,10.0,0.005184701759752586,False,False,True
1602,L48781,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,10.0,0.006887910527294598,False,True,False
1603,H31016,297.8,307.9,1600,33.5,13,0,0,0,0,0,0,10.099999999999966,0.008124994921878174,True,False,False
1604,M16463,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,10.0,0.011097403762389789,False,False,True
1605,L48784,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,10.0,0.014462799956749341,False,True,False
1606,L48785,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,10.0,0.016475632897111105,False,True,False
1607,L48786,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,9.899999999999977,0.016611284643664688,False,True,False
1608,L48787,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,10.0,0.01912179948881056,False,True,False
1609,L48788,297.8,307.7,1393,38.0,29,0,0,0,0,0,0,9.899999999999977,0.02081836265731324,False,True,False
1610,L48789,297.7,307.7,1581,34.9,31,0,0,0,0,0,0,10.0,0.019607830735084923,False,True,False
1611,L48790,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,10.0,0.02097900764208033,False,True,False
1612,M16471,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,10.099999999999966,0.020278087903772942,False,False,True
1613,M16472,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,10.0,0.02467530865239698,False,False,True
1614,L48793,297.9,308.0,1296,62.9,41,0,0,0,0,0,0,10.100000000000023,0.03163577805881323,False,True,False
1615,M16474,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,10.099999999999966,0.023862361896580524,False,False,True
1616,L48795,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,10.099999999999966,0.03178988818943456,False,True,False
1617,H31030,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,10.0,0.028880849048827286,True,False,False
1618,L48797,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,10.0,0.033909127377397714,False,True,False
1619,L48798,297.9,307.8,1286,59.5,55,0,0,0,0,0,0,9.900000000000034,0.04276824046015516,False,True,False
1620,L48799,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,9.800000000000011,0.035849034057211286,False,True,False
1621,L48800,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,9.800000000000011,0.039544209420771165,False,True,False
1622,L48801,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,9.900000000000034,0.03308024236429373,False,True,False
1623,H31036,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,9.900000000000034,0.04096226205314561,True,False,False
1624,L48803,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,9.900000000000034,0.03539821166152438,False,True,False
1625,M16484,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,10.0,0.05343507371368419,False,False,True
1626,L48805,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,9.900000000000034,0.053479814300502346,False,True,False
1627,M16486,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,9.900000000000034,0.057559433952851916,False,False,True
1628,L48807,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,9.900000000000034,0.052034655080283466,False,True,False
1629,L48808,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,9.900000000000034,0.05513435207832386,False,True,False
1630,M16489,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,10.0,0.0613771995679644,False,False,True
1631,L48810,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,10.0,0.060198257649959175,False,True,False
1632,L48811,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,10.0,0.06071175107344656,False,True,False
1633,L48812,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,10.0,0.062412298448598566,False,True,False
1634,L48813,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,10.0,0.06165307476078946,False,True,False
1635,H31048,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,10.0,0.06614504541604167,True,False,False
1636,L48815,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,10.0,0.07086039706406576,False,True,False
1637,L48816,297.9,307.8,1505,37.3,100,0,0,0,0,0,0,9.900000000000034,0.06644513857465875,False,True,False
1638,L48817,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,9.900000000000034,0.06126122446773306,False,True,False
1639,L48818,297.9,307.8,1397,45.0,104,0,0,0,0,0,0,9.900000000000034,0.07444518651024588,False,True,False
1640,M16499,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,9.900000000000034,0.07310339785972561,False,False,True
1641,L48820,298.0,307.8,1567,36.4,109,0,0,0,0,0,0,9.800000000000011,0.06955962376539646,False,True,False
1642,M16501,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,10.0,0.0713825907507455,False,False,True
1643,H31056,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,9.800000000000011,0.07178836789145598,True,False,False
1644,L48823,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,9.800000000000011,0.08189946187235934,False,True,False
1645,L48824,298.0,307.8,1622,33.3,121,0,0,0,0,0,0,9.800000000000011,0.07459921418050913,False,True,False
1646,L48825,297.9,307.8,1538,38.5,123,0,0,0,0,0,0,9.900000000000034,0.07997394019899857,False,True,False
1647,M16506,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,9.800000000000011,0.08185980231840058,False,False,True
1648,L48827,297.8,307.8,1761,28.9,128,0,0,0,0,0,0,10.0,0.07268593260310471,False,True,False
1649,L48828,297.9,307.8,1373,50.2,130,0,0,0,0,0,0,9.900000000000034,0.0946831065672931,False,True,False
1650,H31063,298.0,307.9,1482,37.8,132,0,0,0,0,0,0,9.899999999999977,0.08906876581054939,True,False,False
1651,M16510,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,9.899999999999977,0.09668306514956589,False,False,True
1652,L48831,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,9.800000000000011,0.09900983096900215,False,True,False
1653,H31066,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,9.900000000000034,0.08685009978587169,True,False,False
1654,L48833,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,9.800000000000011,0.10606052953785748,False,True,False
1655,L48834,298.2,308.1,1379,62.3,149,0,0,0,0,0,0,9.900000000000034,0.10804923274167313,False,True,False
1656,M16515,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,9.800000000000011,0.09575136604225362,False,False,True
1657,L48836,298.2,308.1,1532,42.5,154,0,0,0,0,0,0,9.900000000000034,0.10052212759652246,False,True,False
1658,M16517,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,9.899999999999977,0.11353703527144449,False,False,True
1659,H31072,298.1,308.0,1570,35.3,159,0,0,0,0,0,0,9.899999999999977,0.1012738208447001,True,False,False
1660,L48839,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,9.899999999999977,0.09664107446018005,False,True,False
1661,L48840,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,9.800000000000011,0.11074041978624431,False,True,False
1662,M16521,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,9.800000000000011,0.11906440888418932,False,False,True
1663,H31076,298.2,307.9,1462,45.5,171,0,0,0,0,0,0,9.699999999999989,0.1169629842934444,True,False,False
1664,M16523,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,9.799999999999955,0.10005679360045844,False,False,True
1665,L48844,298.2,308.0,1535,38.0,179,0,0,0,0,0,0,9.800000000000011,0.11661230188123656,False,True,False
1666,H31079,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,9.699999999999989,0.12139495546951344,True,False,False
1667,L48846,298.2,307.9,1551,36.0,186,0,0,0,0,0,0,9.699999999999989,0.1199225532414228,False,True,False
1668,L48847,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,9.699999999999989,0.10627467141058711,False,True,False
1669,L48848,298.2,307.9,1551,34.1,190,0,0,0,0,0,0,9.699999999999989,0.12250153288102329,False,True,False
1670,L48849,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,9.699999999999989,0.12435225106719491,False,True,False
1671,L48850,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,9.600000000000023,0.12696326769419652,False,True,False
1672,L48851,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,9.799999999999955,0.12143734731267206,False,True,False
1673,L48852,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,9.699999999999989,0.13826805986867327,False,True,False
1674,M16533,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,9.699999999999989,0.14450856610652738,False,False,True
1675,L48854,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,9.699999999999989,0.13181809622201543,False,True,False
1676,L48855,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,9.699999999999989,0.1456999675195682,False,True,False
1677,H31090,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,9.700000000000045,0.14598015093078215,True,False,False
1678,M16537,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,9.600000000000023,0.12871880466374944,False,False,True
1679,L48858,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,9.5,0.13077850925881432,False,True,False
1680,L48859,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,9.5,0.12109368242540043,False,True,False
1681,M16540,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,9.5,0.13602476023306817,False,False,True
1682,M16541,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,9.5,0.12305979874733994,False,False,True
1683,H31096,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,9.5,0.140274226761704,True,False,False
1684,M16543,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,9.5,0.0,False,False,True
1685,L48864,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,9.5,0.002086229425431554,False,True,False
1686,L48865,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,9.400000000000034,0.002741226567309996,False,True,False
1687,H31100,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,9.400000000000034,0.004209257841697028,True,False,False
1688,L48867,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,9.400000000000034,0.00798934221748188,False,True,False
1689,L48868,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,9.5,0.00871730465921254,False,True,False
1690,L48869,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,9.600000000000023,0.010249833280055555,False,True,False
1691,M16550,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,9.5,0.012543545265822114,False,False,True
1692,L48871,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,9.600000000000023,0.01310860604955927,False,True,False
1693,M16552,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,9.5,0.01303854136137111,False,False,True
1694,H31107,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,9.5,0.015448594504697264,True,False,False
1695,L48874,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,9.5,0.019159444277228505,False,True,False
1696,L48875,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,9.600000000000023,0.021868772784113463,False,True,False
1697,L48876,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,9.700000000000045,0.022580630593141554,False,True,False
1698,M16557,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,9.700000000000045,0.0243581143132888,False,False,True
1699,L48878,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,9.700000000000045,0.027008759615962448,False,True,False
1700,L48879,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,9.599999999999966,0.032583372704908686,False,True,False
1701,M16560,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,9.600000000000023,0.023861158426703673,False,False,True
1702,L48881,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,9.699999999999989,0.03177820704651315,False,True,False
1703,L48882,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,9.699999999999989,0.03426571030369909,False,True,False
1704,M16563,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,9.699999999999989,0.031173575077276847,False,False,True
1705,M16564,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,9.699999999999989,0.03592811980830352,False,False,True
1706,M16565,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,9.699999999999989,0.03544773914941595,False,False,True
1707,L48886,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,9.600000000000023,0.03944770582004877,False,True,False
1708,L48887,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,9.600000000000023,0.04308544608377617,False,True,False
1709,L48888,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,9.600000000000023,0.039336177420911236,False,True,False
1710,L48889,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,9.600000000000023,0.03773582748094484,False,True,False
1711,L48890,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,9.600000000000023,0.04444441539580693,False,True,False
1712,L48891,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,9.600000000000023,0.05166047847935168,False,True,False
1713,L48892,298.3,307.9,1551,33.8,72,0,0,0,0,0,0,9.599999999999966,0.04642163351280883,False,True,False
1714,L48893,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,9.600000000000023,0.04884485224762228,False,True,False
1715,L48894,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,9.600000000000023,0.054755003778815724,False,True,False
1716,L48895,298.2,307.8,1585,34.6,78,0,0,0,0,0,0,9.600000000000023,0.049211325418722134,False,True,False
1717,L48896,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,9.599999999999966,0.052527870960032204,False,True,False
1718,L48897,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,9.400000000000034,0.05989769182053191,False,True,False
